0	0
0.00532	0.55402
0.24468	3.87812
0.61170	10.52632
0.96277	13.85042
1.55319	13.85042
2.03191	20.49861
2.44681	27.14681
2.90957	33.79501
3.57979	43.76731
4.28191	57.06371
4.87234	63.71191
5.43085	77.00831
6.16489	86.98061
6.64362 90.30471
7.23404	93.62881
7.60106	90.30471
6.93085	93.62881
5.78191	80.33241
