0	0
0.0053	0.5540
0.1968	3.8781
0.3883	10.5263
0.6277	17.1745
0.8989	27.1468
1.2819	33.7950
1.6809	53.7396
2.0319	77.0083
2.2713	93.6288
2.5904	123.5457
2.8617	153.4626
3.2606	203.3241
3.6596	266.4820
3.9468	316.3435
4.3138	379.5014
4.7447  449.3075
5.0160	502.4931
5.2234	542.3823
5.5106	598.8920
5.6702	625.4848
6.0372	685.3186
6.3085	731.8560
6.7872	811.6343
7.1862	868.1440
7.4894	914.6814
7.8085	967.8670
8.0319	1004.4321
8.2872	1057.6177
8.4468	1074.2382
8.8936	974.5152
8.6702	1034.3490
